,pv_node_1,pv_node_2,pv_node_3,pv_node_4,pv_node_5,pv_node_6,pv_node_7,pv_node_8,pv_node_9,pv_node_10,pv_node_11,pv_node_12,pv_node_13,pv_node_14,pv_node_15,pv_node_16,pv_node_17,pv_node_18,pv_node_19,pv_node_20,pv_node_21,pv_node_22,pv_node_23,pv_node_24,pv_node_25,pv_node_26,pv_node_27,pv_node_28,pv_node_29,pv_node_30,pv_node_31,pv_node_32,pv_node_33,pv_node_34
2024-01-03 12:15:00,0.0,2.8073232751490407,0.0,1.0048860215642903,0.0,0.0,1.0687901234420831,2.3486518570830275,0.0,0.0,0.0,0.0,0.0,1.5824263243139598,0.0,0.0,3.8405952226933073,0.0,0.0,1.1111165379110242,0.0,1.132526639416856,0.0,2.153962258576114,0.0,0.0,0.0,0.9487451457050075,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 12:30:00,0.0,2.567902262922573,0.0,0.9231037788732825,0.0,0.0,0.9827976986768224,2.1769336615457946,0.0,0.0,0.0,0.0,0.0,1.4730137443091147,0.0,0.0,3.518885881368943,0.0,0.0,1.0489822727596476,0.0,1.0457624128440035,0.0,1.9909445654201994,0.0,0.0,0.0,0.9340042048344617,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 12:45:00,0.0,2.6533783415412127,0.0,0.9469152544524723,0.0,0.0,0.9838484597483595,2.157950642814048,0.0,0.0,0.0,0.0,0.0,1.4552031813568707,0.0,0.0,3.5349606861729823,0.0,0.0,1.0903569799225767,0.0,1.081137313141424,0.0,1.985995357450516,0.0,0.0,0.0,0.9229890826101719,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 13:00:00,0.0,2.766871055807931,0.0,0.9785255181256537,0.0,0.0,1.0903606380308,2.3741055673912315,0.0,0.0,0.0,0.0,0.0,1.5340025837862727,0.0,0.0,3.7611569950503134,0.0,0.0,1.1450115652414814,0.0,1.1319414842010627,0.0,2.077866886230821,0.0,0.0,0.0,0.9819483509024258,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 13:15:00,0.0,2.925363130733097,0.0,1.0456030104415561,0.0,0.0,1.1317576028475083,2.6104996079995844,0.0,0.0,0.0,0.0,0.0,1.654832665834844,0.0,0.0,3.9835075090311083,0.0,0.0,1.227547606026274,0.0,1.218749331706787,0.0,2.3193140534809595,0.0,0.0,0.0,1.0713663720783315,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 13:30:00,0.0,3.1875429276988143,0.0,1.1578694439277852,0.0,0.0,1.2597504346470054,2.737959910965062,0.0,0.0,0.0,0.0,0.0,1.7464814120669567,0.0,0.0,4.3144837148001125,0.0,0.0,1.3719914191040639,0.0,1.3170481769417726,0.0,2.562214697792925,0.0,0.0,0.0,1.1469609844682653,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 13:45:00,0.0,3.1799954372089085,0.0,1.1532238894543363,0.0,0.0,1.2233141087821968,2.7069391718118316,0.0,0.0,0.0,0.0,0.0,1.752161866677014,0.0,0.0,4.1472495431169385,0.0,0.0,1.264216282012954,0.0,1.2496646473921558,0.0,2.384872472319655,0.0,0.0,0.0,1.1154743260051179,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 14:00:00,0.0,2.990794490976076,0.0,1.0972065618873301,0.0,0.0,1.1228386810640099,2.3988677734549095,0.0,0.0,0.0,0.0,0.0,1.6189692262949107,0.0,0.0,3.8870002913165265,0.0,0.0,1.229459924212565,0.0,1.226638358029472,0.0,2.1906840204063185,0.0,0.0,0.0,1.0661690280378473,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 14:15:00,0.0,3.0410897387502325,0.0,1.0553431600981698,0.0,0.0,1.1407954610303206,2.5916519658161032,0.0,0.0,0.0,0.0,0.0,1.7146174292308993,0.0,0.0,4.030994920317913,0.0,0.0,1.2299477418033695,0.0,1.1937309689460291,0.0,2.362371949433886,0.0,0.0,0.0,1.0735550171049542,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 14:30:00,0.0,2.691322260607883,0.0,0.9198302175530855,0.0,0.0,1.0245133630407666,2.2175953052214243,0.0,0.0,0.0,0.0,0.0,1.4720910720601421,0.0,0.0,3.5074639263692817,0.0,0.0,1.1025232207667661,0.0,1.0967183378969292,0.0,2.0463397156652006,0.0,0.0,0.0,0.9002567155019128,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 14:45:00,0.0,2.2547161692047024,0.0,0.806429617565108,0.0,0.0,0.864994474908996,1.9582929712158117,0.0,0.0,0.0,0.0,0.0,1.3209454438733579,0.0,0.0,3.145758632108724,0.0,0.0,0.9346413017966033,0.0,0.9654275630163656,0.0,1.742249870134927,0.0,0.0,0.0,0.8189085561233088,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 15:00:00,0.0,1.8896166610943355,0.0,0.6653966092081284,0.0,0.0,0.717605176765259,1.5807957624649986,0.0,0.0,0.0,0.0,0.0,1.045314246482522,0.0,0.0,2.4649093352391507,0.0,0.0,0.7777638754900548,0.0,0.8009732874238251,0.0,1.4143029876925768,0.0,0.0,0.0,0.6473630788264306,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 15:15:00,0.0,1.825360873567901,0.0,0.6512040613690274,0.0,0.0,0.6908933711769302,1.5622176228786617,0.0,0.0,0.0,0.0,0.0,0.9928799594675175,0.0,0.0,2.383523122021331,0.0,0.0,0.7376915914251839,0.0,0.7668287195447573,0.0,1.4054528943028537,0.0,0.0,0.0,0.631989669540689,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 15:30:00,0.0,2.2351627567199825,0.0,0.776225251645607,0.0,0.0,0.8382776555350877,1.895860551408106,0.0,0.0,0.0,0.0,0.0,1.23991252949318,0.0,0.0,2.9215048908361125,0.0,0.0,0.8919719694827667,0.0,0.9091887965979661,0.0,1.6513948240649277,0.0,0.0,0.0,0.7890446081624118,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 15:45:00,0.0,2.1242243958031586,0.0,0.7254617495643206,0.0,0.0,0.8144903738381482,1.7741687586125638,0.0,0.0,0.0,0.0,0.0,1.1795246367352759,0.0,0.0,2.7928649926648865,0.0,0.0,0.8325514904376979,0.0,0.8771916178776773,0.0,1.5960222890493017,0.0,0.0,0.0,0.7200198931600148,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 16:00:00,0.0,1.8298394381900345,0.0,0.6647595895864602,0.0,0.0,0.6957402339734351,1.5770868048308688,0.0,0.0,0.0,0.0,0.0,1.0343057709023784,0.0,0.0,2.4220361164181146,0.0,0.0,0.7485714695237624,0.0,0.7675385468497207,0.0,1.456440707096783,0.0,0.0,0.0,0.6577746127435722,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 16:15:00,0.0,1.5254210451602292,0.0,0.5488260170412154,0.0,0.0,0.5722589790466014,1.2774245632156696,0.0,0.0,0.0,0.0,0.0,0.8308176832648984,0.0,0.0,1.9934065026707914,0.0,0.0,0.6155843624989094,0.0,0.6271335369896899,0.0,1.1533567950518684,0.0,0.0,0.0,0.5262078246100809,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 16:30:00,0.0,1.126903001005097,0.0,0.4033969124631069,0.0,0.0,0.43704234564308664,0.9508815363784469,0.0,0.0,0.0,0.0,0.0,0.6227615261494259,0.0,0.0,1.5424829541401415,0.0,0.0,0.458539439630433,0.0,0.46821152250802295,0.0,0.8883419085383895,0.0,0.0,0.0,0.4018464691538554,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 16:45:00,0.0,0.9625619324649703,0.0,0.34785403724619895,0.0,0.0,0.36645647711952756,0.805230862712354,0.0,0.0,0.0,0.0,0.0,0.5292277664876008,0.0,0.0,1.2426981787644173,0.0,0.0,0.3796962013839591,0.0,0.38885171171183364,0.0,0.7049233454236271,0.0,0.0,0.0,0.32886905760017365,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 17:00:00,0.0,0.7673159850863713,0.0,0.2821267708069816,0.0,0.0,0.29669789666381624,0.649839689639682,0.0,0.0,0.0,0.0,0.0,0.42224344348288667,0.0,0.0,1.044856912470193,0.0,0.0,0.3104699571427232,0.0,0.31835346919337393,0.0,0.5917673596627284,0.0,0.0,0.0,0.26960501070222764,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 17:15:00,0.0,0.5775634157262994,0.0,0.19766628987471382,0.0,0.0,0.20390571364178572,0.4490861183923719,0.0,0.0,0.0,0.0,0.0,0.31269466448087146,0.0,0.0,0.7533042124934923,0.0,0.0,0.21963791913061168,0.0,0.21750984467745485,0.0,0.42345345859499234,0.0,0.0,0.0,0.19780863506507682,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 17:30:00,0.0,0.4483616138899461,0.0,0.15396175117183786,0.0,0.0,0.17343397560212268,0.35961153115901534,0.0,0.0,0.0,0.0,0.0,0.2475880380439058,0.0,0.0,0.6237767105705507,0.0,0.0,0.18271890883755684,0.0,0.1829049157996242,0.0,0.33828854034189826,0.0,0.0,0.0,0.15233568215905827,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 17:45:00,0.0,0.19190755884519725,0.0,0.06881704238937643,0.0,0.0,0.07183751936285954,0.15930142216877036,0.0,0.0,0.0,0.0,0.0,0.1030414511310085,0.0,0.0,0.25742047543227836,0.0,0.0,0.07906181554162713,0.0,0.07768621123815239,0.0,0.1485981228429135,0.0,0.0,0.0,0.06893821684306589,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 18:00:00,0.0,3.744199553762194e-16,0.0,1.2977253535932792e-16,0.0,0.0,1.4398704856346803e-16,2.9836629251765143e-16,0.0,0.0,0.0,0.0,0.0,2.1505917836168634e-16,0.0,0.0,4.896130882852897e-16,0.0,0.0,1.4908173745646928e-16,0.0,1.48444946022479e-16,0.0,2.9212890740309896e-16,0.0,0.0,0.0,1.318750156570907e-16,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 21:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 22:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 22:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 23:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 06:15:00,0.0,0.22323052758371265,0.0,0.07823131514524573,0.0,0.0,0.08401908898712866,0.1847475905101296,0.0,0.0,0.0,0.0,0.0,0.12253326367548288,0.0,0.0,0.2901938744637239,0.0,0.0,0.08871986088955121,0.0,0.09366218580976306,0.0,0.16311659111636131,0.0,0.0,0.0,0.07759101561750556,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 06:30:00,0.0,0.34448125046384703,0.0,0.12348505907301285,0.0,0.0,0.13383404279263889,0.29369214338769906,0.0,0.0,0.0,0.0,0.0,0.1949874923944515,0.0,0.0,0.469224726215052,0.0,0.0,0.14307789697481235,0.0,0.1447294743286026,0.0,0.266851486048837,0.0,0.0,0.0,0.12595750616827053,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 06:45:00,0.0,0.5772719583393182,0.0,0.19822089750333316,0.0,0.0,0.21749316035356592,0.4609868086433714,0.0,0.0,0.0,0.0,0.0,0.3221226273440239,0.0,0.0,0.733107854159618,0.0,0.0,0.23719619337576245,0.0,0.22936017128845218,0.0,0.4304762655791783,0.0,0.0,0.0,0.20251334768387472,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 07:00:00,0.0,0.7117252165778895,0.0,0.2468710712779217,0.0,0.0,0.26780633148607635,0.6007249211389353,0.0,0.0,0.0,0.0,0.0,0.3932638256856629,0.0,0.0,0.96255991576415,0.0,0.0,0.2927650074129628,0.0,0.29124610533642714,0.0,0.5409733371333048,0.0,0.0,0.0,0.2455807637344976,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 07:15:00,0.0,1.1363612722574832,0.0,0.437548086562185,0.0,0.0,0.4440391727605453,0.9950760543117599,0.0,0.0,0.0,0.0,0.0,0.6433920329247761,0.0,0.0,1.6081063590622906,0.0,0.0,0.4837452775366321,0.0,0.47288902158060614,0.0,0.9065778191619036,0.0,0.0,0.0,0.41949860105002806,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 07:30:00,0.0,1.3335690238119922,0.0,0.4840985872227027,0.0,0.0,0.5018905385985711,1.139316702332892,0.0,0.0,0.0,0.0,0.0,0.7179962749323197,0.0,0.0,1.8001471318602333,0.0,0.0,0.5403807898882266,0.0,0.5503976740546006,0.0,1.0194609830063657,0.0,0.0,0.0,0.46627032052837686,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 07:45:00,0.0,1.6866295646449,0.0,0.5844648829373089,0.0,0.0,0.6224113523481207,1.3924425567859051,0.0,0.0,0.0,0.0,0.0,0.901085826688719,0.0,0.0,2.1585983582881156,0.0,0.0,0.6946244477875383,0.0,0.6698582032723536,0.0,1.2216519989225356,0.0,0.0,0.0,0.5660206410719308,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 08:00:00,0.0,1.6274163220473625,0.0,0.5885773861719781,0.0,0.0,0.6268488944116728,1.3794071824706569,0.0,0.0,0.0,0.0,0.0,0.8987741877178199,0.0,0.0,2.141709514478731,0.0,0.0,0.6514323423300891,0.0,0.6588368120058747,0.0,1.2171664477484492,0.0,0.0,0.0,0.5922036376463374,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 08:15:00,0.0,2.026766810773567,0.0,0.7214147738774151,0.0,0.0,0.7705953575153114,1.6885258940574561,0.0,0.0,0.0,0.0,0.0,1.1413055934486143,0.0,0.0,2.7532555664366423,0.0,0.0,0.832626226858296,0.0,0.841700073831342,0.0,1.486249050179346,0.0,0.0,0.0,0.7228244857333631,0.0,0.0,0.0,0.0,0.0,0.0
